date,activity,distance in meters,duration in seconds,notes,event name,created at,updated at
2010-05-24 16:30:00 +0100,swimming,1000.0,1200.0,Fun session! (relays etc),,2010-05-25 16:31:32 +0100,2010-05-25 16:31:32 +0100
2010-05-24 16:31:00 +0100,swimming,1000.0,1200.0,400m TT (6:25),,2010-05-25 16:32:18 +0100,2010-05-25 16:32:18 +0100
2010-05-25 16:30:00 +0100,running,12000.0,3600.0,Easy long run in forest (early morning),,2010-05-25 16:30:33 +0100,2010-05-25 16:30:33 +0100
2010-05-27 09:31:00 +0100,swimming,2000.0,3600.0,SwimForTri,,2010-06-01 09:32:17 +0100,2010-06-01 09:32:17 +0100
2010-05-27 12:07:00 +0100,running,7242.048,2280.0,River loop. Felt rough half way and had to slow down,,2010-05-27 12:07:32 +0100,2010-05-27 12:07:32 +0100
2010-05-28 09:29:00 +0100,running,19843.2115,6720.0,Long run around Lanport. Not feeling very well,,2010-06-01 09:30:18 +0100,2010-06-01 09:30:18 +0100
2010-05-29 09:27:00 +0100,cycling,171974.5,23400.0,Tour of Wessex Day 1,,2010-06-01 09:28:17 +0100,2010-06-01 09:28:17 +0100
2010-05-29 09:30:00 +0100,cycling,3218.688,1080.0,Slow run off bike. Left achillles sore,,2010-06-01 09:31:34 +0100,2010-06-01 09:31:34 +0100
2010-05-30 09:28:00 +0100,cycling,191688.964,24622.0,Tour of Wessex Day 2,,2010-06-01 09:29:17 +0100,2010-06-01 09:29:17 +0100
2010-05-31 10:50:00 +0100,cycling,176287.5419,23345.0,Tour of Wessex Day 3. ,,2010-06-02 10:51:10 +0100,2010-06-02 10:51:10 +0100
2010-06-01 22:39:00 +0100,swimming,1600.0,1800.0,CharingX swim set. Cut main set short due to fatigue,,2010-06-01 22:40:12 +0100,2010-06-01 22:40:12 +0100
2010-06-02 23:58:00 +0100,cycling,33796.224,5400.0,Commute + local,,2010-06-02 23:59:05 +0100,2010-06-02 23:59:05 +0100
2010-06-02 23:59:00 +0100,swimming,1000.0,1200.0,Easy swim - legs still sore,,2010-06-02 23:59:38 +0100,2010-06-02 23:59:38 +0100
2010-06-03 20:27:00 +0100,cycling,19312.128,3000.0,Commute,,2010-06-06 20:28:22 +0100,2010-06-06 20:29:27 +0100
2010-06-03 20:28:00 +0100,swimming,3000.0,5400.0,"S4T - long main set, felt very tired",,2010-06-06 20:29:06 +0100,2010-06-06 20:29:06 +0100
2010-06-04 20:29:00 +0100,running,16093.44,5400.0,Long slow run,,2010-06-06 20:30:15 +0100,2010-06-06 20:30:15 +0100
2010-06-05 10:16:00 +0100,running,11310.0,3349.0,"Run off bike. 8 laps of Datchet lake (6 L3, 2 L4-5). 8:09,6:59,6:47,6:45,6:49,6:58,6:24,6:52",,2010-06-07 10:18:23 +0100,2010-06-07 10:18:23 +0100
2010-06-05 20:30:00 +0100,swimming,1200.0,1200.0,Datchett Lake swim. Felt ok,,2010-06-06 20:31:08 +0100,2010-06-06 20:31:08 +0100
2010-06-05 20:31:00 +0100,cycling,63000.0,7500.0,Bike round windsor after swim,,2010-06-06 20:31:58 +0100,2010-06-07 10:16:05 +0100
2010-06-06 10:18:00 +0100,cycling,99000.0,12840.0,"3 Hills solo. L2 first half, L3-4 second half",,2010-06-07 10:19:52 +0100,2010-06-07 10:20:11 +0100
2010-06-06 10:20:00 +0100,running,6500.0,2400.0,L2 brick run,,2010-06-07 10:21:15 +0100,2010-06-07 10:21:15 +0100
2010-06-07 17:15:00 +0100,swimming,1000.0,1080.0,1k recovery swim,,2010-06-08 17:16:02 +0100,2010-06-08 17:16:02 +0100
2010-06-08 17:16:00 +0100,running,8046.72,2400.0,"7wu, 4x6 L4, 3cd. Felt strong",,2010-06-08 17:16:46 +0100,2010-06-08 17:16:46 +0100
2010-06-08 22:42:00 +0100,cycling,20921.472,3600.0,Commute,,2010-06-08 22:42:42 +0100,2010-06-08 22:42:42 +0100
2010-06-08 22:42:00 +0100,swimming,2400.0,3600.0,CharingX session,,2010-06-08 22:43:16 +0100,2010-06-08 22:43:16 +0100
2010-06-09 08:10:00 +0100,cycling,32186.88,6000.0,Commute + HGC,,2010-06-10 08:10:46 +0100,2010-06-10 08:10:46 +0100
2010-06-10 08:09:00 +0100,running,6200.0,1800.0,"Morning run (5wu, 20L3, 5cd)",,2010-06-10 08:09:51 +0100,2010-06-10 08:10:11 +0100
2010-06-10 22:52:00 +0100,cycling,25000.0,3600.0,"Commute (in) + 3 laps Hyde Park (10:15, 9:50, 9:37)",,2010-06-10 22:52:38 +0100,2010-06-10 22:52:38 +0100
2010-06-10 22:52:00 +0100,cycling,8046.72,1500.0,Commute (back),,2010-06-10 22:54:28 +0100,2010-06-10 22:54:28 +0100
2010-06-10 22:54:00 +0100,swimming,3200.0,5400.0,Swim4tri. Main set nearly all paddles!,,2010-06-10 22:55:19 +0100,2010-06-10 22:55:19 +0100
2010-06-11 12:46:00 +0100,running,12874.752,4080.0,Barnes loop steady,,2010-06-17 12:47:52 +0100,2010-06-17 12:47:52 +0100
2010-06-12 12:48:00 +0100,swimming,1700.0,1800.0,SBR brick: swim,,2010-06-17 12:49:12 +0100,2010-06-17 12:49:12 +0100
2010-06-12 12:51:00 +0100,cycling,59223.8593,7260.0,SBR brick: bike. Legs felt tired,,2010-06-17 12:52:09 +0100,2010-06-17 12:52:09 +0100
2010-06-12 12:52:00 +0100,running,8368.5888,2580.0,"SBR brick: Run. Laps 8:07, 7:05, 6:50, 6:39, 6:04, 8:18",,2010-06-17 12:55:44 +0100,2010-06-17 12:55:44 +0100
2010-06-13 12:56:00 +0100,cycling,62764.4161,8280.0,Hertfordshire loop with Hoi,,2010-06-17 12:56:55 +0100,2010-06-17 12:56:55 +0100
2010-06-14 12:57:00 +0100,swimming,1000.0,1200.0,Recovery swim,,2010-06-17 12:58:53 +0100,2010-06-17 12:58:53 +0100
2010-06-15 12:59:00 +0100,swimming,1300.0,1500.0,CharingX - half of main set. 750m ~13 mins,,2010-06-17 12:59:40 +0100,2010-06-17 12:59:40 +0100
2010-06-15 13:00:00 +0100,running,7242.048,2400.0,Easy run,,2010-06-17 13:01:12 +0100,2010-06-17 13:01:12 +0100
2010-06-15 16:54:00 +0100,cycling,8046.72,1500.0,Local,,2010-06-17 16:55:18 +0100,2010-06-17 16:55:18 +0100
2010-06-16 16:54:00 +0100,cycling,13000.0,1800.0,Quick spin in bristol. Hilly!,,2010-06-17 16:54:39 +0100,2010-06-17 16:54:39 +0100
2010-06-17 12:59:00 +0100,running,4828.032,1500.0,Easy run inc 5x1 pickups,,2010-06-17 13:00:16 +0100,2010-06-17 13:00:16 +0100
2010-06-17 23:41:00 +0100,cycling,20921.472,3600.0,Round about Bristol,,2010-06-17 23:42:03 +0100,2010-06-17 23:42:03 +0100
2010-06-17 23:42:00 +0100,swimming,1600.0,1800.0,"Mainly drills, 400m BP5 (7:20)",,2010-06-17 23:44:55 +0100,2010-06-17 23:44:55 +0100
2010-06-18 22:53:00 +0100,cycling,19312.128,3600.0,Round about Bristol,,2010-06-23 22:54:42 +0100,2010-06-23 22:54:42 +0100
2010-06-20 22:55:00 +0100,swimming,1900.0,2040.0,Ironman 70.3 UK Swim,,2010-06-23 22:56:36 +0100,2010-06-23 22:56:36 +0100
2010-06-20 22:56:00 +0100,cycling,90000.0,10620.0,Ironman 70.3 UK Bike,,2010-06-23 22:58:13 +0100,2010-06-23 22:58:13 +0100
2010-06-20 22:58:00 +0100,running,21082.4064,6094.0,Ironman 70.3 UK Run,,2010-06-23 22:59:39 +0100,2010-06-23 22:59:39 +0100
2010-06-23 22:52:00 +0100,cycling,43452.288,7200.0,Commute + local. Heavy bag,,2010-06-23 22:52:58 +0100,2010-06-23 22:52:58 +0100
2010-06-24 10:19:00 +0100,swimming,1200.0,1200.0,Quick set,,2010-06-28 10:20:23 +0100,2010-06-28 10:21:23 +0100
2010-06-25 10:37:00 +0100,cycling,118270.6907,18354.0,Ride down to stag weekend,,2010-06-28 10:38:44 +0100,2010-06-28 10:38:44 +0100
2010-06-26 10:39:00 +0100,running,7242.048,2700.0,"Off road run (fields, trails etc!)",,2010-06-28 10:40:17 +0100,2010-06-28 10:40:17 +0100
2010-06-27 10:42:00 +0100,cycling,38141.4528,5100.0,Stag ride (Dan & Jon),,2010-06-28 10:43:40 +0100,2010-06-28 21:41:47 +0100
2010-06-27 10:44:00 +0100,running,3958.9862,1140.0,Stag (brick) run. Very hot,,2010-06-28 10:45:40 +0100,2010-06-28 10:45:40 +0100
2010-06-28 21:41:00 +0100,cycling,20921.472,3600.0,Commute,,2010-06-28 21:41:24 +0100,2010-06-28 21:41:24 +0100
2010-06-28 21:42:00 +0100,swimming,1000.0,1200.0,Recovery swim,,2010-06-28 21:42:21 +0100,2010-06-28 21:42:21 +0100
2010-06-29 14:29:00 +0100,running,12182.7341,4320.0,Run around Tuebingen,,2010-06-30 14:33:10 +0100,2010-06-30 14:38:17 +0100
2010-06-30 14:35:00 +0100,running,14484.096,5260.0,Tuebingen long run,,2010-06-30 14:37:34 +0100,2010-06-30 14:37:34 +0100
2010-07-01 22:59:00 +0100,swimming,2700.0,4500.0,Swim4tri - felt slow,,2010-07-01 22:59:37 +0100,2010-07-01 22:59:37 +0100
2010-07-01 22:59:00 +0100,cycling,12874.752,2400.0,Local,,2010-07-01 23:00:59 +0100,2010-07-01 23:00:59 +0100
2010-07-02 13:19:00 +0100,cycling,79662.5281,10200.0,L2 brick session (PX),,2010-07-06 13:20:24 +0100,2010-07-06 13:20:24 +0100
2010-07-02 13:20:00 +0100,running,8593.897,3120.0,L2 brick session,,2010-07-06 13:21:30 +0100,2010-07-06 13:21:30 +0100
2010-07-03 13:25:00 +0100,swimming,1000.0,1500.0,Quick swim (drills),,2010-07-06 13:26:13 +0100,2010-07-06 13:26:13 +0100
2010-07-04 13:22:00 +0100,cycling,92000.0,9900.0,Cowman bike. Very windy!,,2010-07-06 13:23:20 +0100,2010-07-06 13:25:29 +0100
2010-07-04 13:24:00 +0100,running,21082.4064,6000.0,Cowman run. Hot/windy,,2010-07-06 13:25:04 +0100,2010-07-06 13:25:04 +0100
2010-07-05 13:26:00 +0100,swimming,1000.0,1500.0,Recovery swim,,2010-07-06 13:26:47 +0100,2010-07-06 13:26:47 +0100
2010-07-06 16:51:00 +0100,swimming,1800.0,2700.0,CharingX,,2010-07-07 16:52:00 +0100,2010-07-07 16:52:00 +0100
2010-07-07 23:35:00 +0100,swimming,1000.0,1500.0,Quick set,,2010-07-11 23:36:24 +0100,2010-07-11 23:36:24 +0100
2010-07-07 23:36:00 +0100,cycling,20921.472,3600.0,Commute,,2010-07-11 23:36:57 +0100,2010-07-11 23:36:57 +0100
2010-07-08 23:37:00 +0100,cycling,101000.0,12060.0,"3 hills solo. Legs slightly heavy, hot and sweaty!",,2010-07-11 23:38:41 +0100,2010-07-11 23:38:41 +0100
2010-07-08 23:38:00 +0100,swimming,4000.0,5400.0,Swim4tri - v. long hard set,,2010-07-11 23:39:13 +0100,2010-07-11 23:39:13 +0100
2010-07-09 23:41:00 +0100,cycling,19312.128,3600.0,Town and back,,2010-07-11 23:41:54 +0100,2010-07-11 23:41:54 +0100
2010-07-09 23:42:00 +0100,running,3218.688,900.0,Running for aeroplanes!!,,2010-07-11 23:42:30 +0100,2010-07-11 23:42:30 +0100
2010-07-10 23:40:00 +0100,swimming,800.0,1200.0,Quick swim (lisbon),,2010-07-11 23:40:54 +0100,2010-07-11 23:40:54 +0100
2010-07-10 23:42:00 +0100,running,12000.0,4860.0,"Long steady run in Lisbon. Very hilly (1200ft climbing), legs tired. ",,2010-07-12 13:19:41 +0100,2010-07-12 13:21:19 +0100
2010-07-11 23:39:00 +0100,swimming,2000.0,2700.0,5x400 (lisbon),,2010-07-11 23:39:58 +0100,2010-07-11 23:39:58 +0100
2010-07-12 10:51:00 +0100,running,16500.0,5400.0,Long L2 run in Lisbon,,2010-07-13 10:52:01 +0100,2010-07-13 10:52:01 +0100
2010-07-13 00:55:00 +0100,running,4500.0,1320.0,L1 run in Lisbon,,2010-07-15 00:56:16 +0100,2010-07-15 00:56:16 +0100
2010-07-13 00:56:00 +0100,swimming,1500.0,1800.0,150 lengths of hotel pool!,,2010-07-15 00:58:51 +0100,2010-07-15 00:58:51 +0100
2010-07-14 00:59:00 +0100,swimming,1000.0,1500.0,Sea swim - cold and choppy + tired,,2010-07-15 00:59:31 +0100,2010-07-15 00:59:31 +0100
2010-07-14 01:00:00 +0100,running,24500.0,8400.0,Long L2 run in Lisbon. Very hot (midday),,2010-07-15 01:01:59 +0100,2010-07-15 01:01:59 +0100
2010-07-15 00:08:00 +0100,cycling,28968.192,3600.0,Turbo (2x20 L3),,2010-07-16 00:09:16 +0100,2010-07-16 00:10:48 +0100
2010-07-15 00:10:00 +0100,swimming,2800.0,4500.0,Swim4tri. Lots of kicking!,,2010-07-16 00:11:37 +0100,2010-07-16 00:11:37 +0100
2010-07-16 21:58:00 +0100,cycling,40233.6,4500.0,"2 laps of Richmond Park. Very windy, felt terrible",,2010-07-20 22:01:33 +0100,2010-07-20 22:01:33 +0100
2010-07-17 22:30:00 +0100,swimming,1200.0,1800.0,"Sea swim at south coast. Very strong current, very salty and no visibility",,2010-07-20 22:31:29 +0100,2010-07-20 22:31:29 +0100
2010-07-17 22:33:00 +0100,running,9200.0,3360.0,South downs run. Very hilly and windy!,,2010-07-20 22:35:34 +0100,2010-07-20 22:35:34 +0100
2010-07-18 22:36:00 +0100,running,12000.0,4680.0,Long run on beach - feet completely soaked,,2010-07-20 22:36:52 +0100,2010-07-20 22:36:52 +0100
2010-07-19 22:47:00 +0100,cycling,55000.0,7500.0,Attempted 3 hills - turned round and came home (felt like poo),,2010-07-20 22:48:30 +0100,2010-07-20 22:48:30 +0100
2010-07-19 22:48:00 +0100,swimming,450.0,600.0,Very quick swim,,2010-07-20 22:49:29 +0100,2010-07-20 22:49:29 +0100
2010-07-20 22:49:00 +0100,running,12000.0,3720.0,6x5 @ L4. Felt pretty bad,,2010-07-20 22:53:08 +0100,2010-07-20 22:53:08 +0100
2010-07-20 22:53:00 +0100,swimming,2000.0,2400.0,Charing X. 400/2x200/4x100/4x50. Felt strong for once!,,2010-07-20 22:54:21 +0100,2010-07-20 22:54:21 +0100
2010-07-21 13:00:00 +0100,cycling,48280.32,5400.0,3 laps Richmond park (58 mins),,2010-07-26 13:01:57 +0100,2010-07-26 13:01:57 +0100
2010-07-21 13:02:00 +0100,running,6437.376,1800.0,Brick run,,2010-07-26 13:03:11 +0100,2010-07-26 13:03:44 +0100
2010-07-22 13:03:00 +0100,cycling,33796.224,5400.0,Commute + 2 laps regents park,,2010-07-26 13:04:28 +0100,2010-07-26 13:04:28 +0100
2010-07-22 13:08:00 +0100,swimming,3400.0,5400.0,Swim4tri - felt really good!,,2010-07-26 13:08:26 +0100,2010-07-26 13:08:26 +0100
2010-07-23 13:31:00 +0100,cycling,38624.256,5400.0,Easy ride,,2010-07-26 13:32:38 +0100,2010-07-26 13:32:38 +0100
2010-07-23 13:32:00 +0100,running,10460.736,3600.0,Easy brick run,,2010-07-26 13:33:26 +0100,2010-07-26 13:33:45 +0100
2010-07-24 13:33:00 +0100,cycling,22530.816,3600.0,Local,,2010-07-26 13:34:16 +0100,2010-07-26 13:34:16 +0100
2010-07-25 13:34:00 +0100,swimming,1500.0,1552.0,ITU Hyde Park: swim,,2010-07-26 13:36:35 +0100,2010-07-26 13:36:48 +0100
2010-07-25 13:36:00 +0100,cycling,37000.0,3613.0,ITU Hyde Park: Bike,,2010-07-26 13:37:18 +0100,2010-07-26 13:37:42 +0100
2010-07-25 13:37:00 +0100,running,10000.0,2439.0,"ITU Hyde Park: Run
Overall 2:12:50, 83/998, 24th in AG",,2010-07-26 13:38:35 +0100,2010-07-26 13:38:48 +0100
2010-07-28 09:47:00 +0100,cycling,80467.2001,9600.0,"Out and back, faster on way home",,2010-07-30 09:47:29 +0100,2010-07-30 09:47:29 +0100
2010-07-28 09:47:00 +0100,running,6759.2448,2100.0,Brick run (river loop),,2010-07-30 09:48:09 +0100,2010-07-30 09:48:09 +0100
2010-07-29 09:48:00 +0100,cycling,25749.504,0.0,Commute + local,,2010-07-30 09:48:41 +0100,2010-07-30 09:48:41 +0100
2010-07-29 09:48:00 +0100,swimming,3800.0,5400.0,Swim4tri. Lots of paddle work,,2010-07-30 09:49:12 +0100,2010-07-30 09:49:12 +0100
2010-07-30 09:49:00 +0100,cycling,54717.6961,7200.0,"4 laps richmond park early morning. Legs tired, died on last lap",,2010-07-30 09:50:48 +0100,2010-07-30 09:50:48 +0100
2010-07-31 12:15:00 +0100,running,20261.641,6180.0,L3-4 long run in N.Ireland.,,2010-08-02 12:16:15 +0100,2010-08-02 12:16:15 +0100
2010-08-01 12:16:00 +0100,running,20068.5197,7080.0,L2 long run in N.Ireland,,2010-08-02 12:17:37 +0100,2010-08-02 12:17:37 +0100
2010-08-02 12:18:00 +0100,swimming,2400.0,2700.0,"Main set 6x{200,100,50}. Swam poorly ...",,2010-08-02 12:19:57 +0100,2010-08-02 12:19:57 +0100
2010-08-02 21:38:00 +0100,cycling,99344.8052,13260.0,"3 Hills (L2). Punctured tub! Legs ok, a bit tired.",,2010-08-02 21:39:43 +0100,2010-08-02 21:39:43 +0100
2010-08-03 21:44:00 +0100,running,9000.0,2700.0,"Intervals (3x10) - 2.2k, 2.4k, 2.5k",,2010-08-03 21:45:23 +0100,2010-08-03 21:45:23 +0100
2010-08-03 21:45:00 +0100,swimming,2300.0,3600.0,CharingX session - drills!,,2010-08-03 21:46:02 +0100,2010-08-03 21:46:02 +0100
2010-08-04 22:37:00 +0100,cycling,77248.5121,8880.0,6 laps richmond park (L2-L3-L3/4),,2010-08-04 22:39:08 +0100,2010-08-04 22:39:31 +0100
2010-08-04 22:39:00 +0100,running,6437.376,1800.0,Brick run (L3/4),,2010-08-04 22:39:59 +0100,2010-08-04 22:39:59 +0100
2010-08-05 18:26:00 +0100,cycling,19312.128,3000.0,Commute,,2010-08-06 18:26:27 +0100,2010-08-06 18:26:27 +0100
2010-08-05 18:27:00 +0100,swimming,4400.0,5400.0,S4T. Main set 24x100!,,2010-08-06 18:27:32 +0100,2010-08-06 18:27:32 +0100
2010-08-06 18:26:00 +0100,running,12800.0,4320.0,L2 run (long loop),,2010-08-06 18:26:57 +0100,2010-08-06 18:26:57 +0100
2010-08-07 18:39:00 +0100,swimming,1100.0,1500.0,OW swim,,2010-08-08 18:39:56 +0100,2010-08-08 18:39:56 +0100
2010-08-07 18:40:00 +0100,cycling,56327.0401,7200.0,Bike round Windsor,,2010-08-08 18:40:57 +0100,2010-08-08 18:40:57 +0100
2010-08-07 18:41:00 +0100,running,8500.0,2700.0,Brick run (5 laps of lake),,2010-08-08 18:41:49 +0100,2010-08-08 18:43:14 +0100
2010-08-08 18:42:00 +0100,cycling,63000.0,8760.0,L2 ride,,2010-08-08 18:42:35 +0100,2010-08-08 18:42:35 +0100
2010-08-10 23:37:00 +0100,cycling,20921.472,3600.0,Commute (L0),,2010-08-10 23:37:21 +0100,2010-08-10 23:37:21 +0100
2010-08-10 23:37:00 +0100,swimming,1800.0,2400.0,CharingX - main set 4x400 mini-pyramids,,2010-08-10 23:38:22 +0100,2010-08-10 23:38:22 +0100
2010-08-11 23:22:00 +0100,cycling,24140.16,2700.0,L2 cycle,,2010-08-31 23:22:58 +0100,2010-08-31 23:22:58 +0100
2010-08-11 23:23:00 +0100,running,2414.016,900.0,L2 brick run,,2010-08-31 23:23:56 +0100,2010-08-31 23:23:56 +0100
2010-08-12 23:21:00 +0100,swimming,1200.0,1800.0,Easy swim (3x400),,2010-08-31 23:21:32 +0100,2010-08-31 23:21:32 +0100
2010-08-13 23:24:00 +0100,cycling,24140.16,2700.0,Shakedown ride,,2010-08-31 23:24:50 +0100,2010-08-31 23:24:50 +0100
2010-08-15 23:25:00 +0100,swimming,1900.0,2097.0,Ironman 70.3 DE swim,,2010-08-31 23:27:26 +0100,2010-08-31 23:27:26 +0100
2010-08-15 23:27:00 +0100,cycling,90000.0,10320.0,Ironman 70.3 DE bike,,2010-08-31 23:28:16 +0100,2010-08-31 23:28:16 +0100
2010-08-15 23:28:00 +0100,running,21100.0,5739.0,Ironman 70.3 DE run. Overall 5:08:41. 48th in AG. 184/1877 overall,,2010-08-31 23:30:28 +0100,2010-08-31 23:30:28 +0100
2010-08-18 23:13:00 +0100,cycling,46670.976,6480.0,Half of Alpe D'Huez,,2010-08-31 23:14:12 +0100,2010-08-31 23:14:12 +0100
2010-08-19 23:15:00 +0100,running,11265.408,3600.0,Run along beach at Cap D'Agde,,2010-08-31 23:16:48 +0100,2010-08-31 23:16:48 +0100
2010-08-21 23:07:00 +0100,cycling,72420.4801,10800.0,Loop from Cavanac. Overheated and bonked!,,2010-08-31 23:08:05 +0100,2010-08-31 23:08:05 +0100
2010-08-22 23:09:00 +0100,running,7242.048,2400.0,Run in Vineyards - seriously hot,,2010-08-31 23:09:54 +0100,2010-08-31 23:09:54 +0100
2010-08-24 22:52:00 +0100,cycling,28517.5757,4560.0,Easy ride to lake Cavayere and back,,2010-08-31 22:53:18 +0100,2010-08-31 22:53:18 +0100
2010-08-24 23:04:00 +0100,swimming,1000.0,1200.0,Swim in Lac de Cavayere,,2010-08-31 23:05:25 +0100,2010-08-31 23:05:25 +0100
2010-08-26 22:54:00 +0100,cycling,94017.8766,13500.0,"Loop of Ile d'Oleron, nr. Rochefort, France",,2010-08-31 22:56:43 +0100,2010-08-31 22:56:43 +0100
2010-08-26 22:57:00 +0100,running,6887.9923,2400.0,Brick run,,2010-08-31 22:57:41 +0100,2010-08-31 22:57:41 +0100
2010-08-26 22:57:00 +0100,swimming,804.672,1200.0,Sea swim - very choppy (Atlantic!). Used flippers,,2010-08-31 22:58:31 +0100,2010-08-31 22:58:31 +0100
2010-08-28 23:00:00 +0100,cycling,90123.2641,11520.0,Loop from Vernon. Headwind on way home,,2010-08-31 23:01:45 +0100,2010-08-31 23:01:45 +0100
2010-08-28 23:02:00 +0100,running,6373.0022,2340.0,Brick run @ Vernon,,2010-08-31 23:03:47 +0100,2010-08-31 23:03:47 +0100
2010-08-29 22:41:00 +0100,running,18000.0,6480.0,Long run in France,,2010-08-31 22:41:50 +0100,2010-08-31 22:41:50 +0100
2010-08-30 17:43:00 +0100,swimming,1000.0,1200.0,Continuous swim,,2010-08-31 17:43:30 +0100,2010-08-31 17:43:30 +0100
2010-08-31 17:41:00 +0100,cycling,20921.472,3600.0,Commute,,2010-08-31 17:41:50 +0100,2010-08-31 17:41:50 +0100
2010-08-31 17:42:00 +0100,swimming,2500.0,3060.0,Continuous swim,,2010-08-31 17:43:01 +0100,2010-08-31 17:43:01 +0100
2010-08-31 22:38:00 +0100,running,8500.0,2700.0,5x4.5 @ L4 in Windsor park. Gastro issues...,,2010-08-31 22:39:14 +0100,2010-08-31 22:39:14 +0100
2010-09-01 08:17:00 +0100,cycling,28968.192,3420.0,2x20@L4 round windsor,,2010-09-01 08:18:04 +0100,2010-09-01 08:18:04 +0100
2010-09-01 18:52:00 +0100,running,7242.048,2520.0,Easy early evening run @ Windsor,,2010-09-01 18:52:30 +0100,2010-09-01 18:52:30 +0100
2010-09-02 08:42:00 +0100,cycling,28420.0,3660.0,Cumberland Lodge -> Chertsey and back,,2010-09-02 08:42:55 +0100,2010-09-02 08:42:55 +0100
2010-09-02 23:13:00 +0100,swimming,2600.0,3600.0,S4T. Left a bit early,,2010-09-02 23:14:09 +0100,2010-09-02 23:14:09 +0100
2010-09-03 23:20:00 +0100,cycling,20921.472,3600.0,Commute,,2010-09-07 23:21:11 +0100,2010-09-07 23:21:11 +0100
2010-09-04 23:21:00 +0100,swimming,2000.0,2160.0,Eton Half Iron Aquathon swim leg,,2010-09-07 23:29:32 +0100,2010-09-07 23:29:32 +0100
2010-09-04 23:30:00 +0100,running,21100.0,5700.0,Eton Half Iron Aquathon run leg,,2010-09-07 23:30:43 +0100,2010-09-07 23:30:43 +0100
2010-09-05 10:41:00 +0100,cycling,32508.7488,5160.0,"Brecon Beacon loop. Hilly, wet, muddy! Not the best on carbon wheels ...",,2010-09-14 10:42:17 +0100,2010-09-14 10:42:17 +0100
2010-09-07 21:44:00 +0100,cycling,24140.16,4200.0,Commute + local,,2010-09-07 21:46:50 +0100,2010-09-07 21:46:50 +0100
2010-09-07 22:01:00 +0100,swimming,1000.0,1500.0,Quick swim - severe DOMS,,2010-09-07 22:02:36 +0100,2010-09-07 22:02:36 +0100
2010-09-08 10:24:00 +0100,cycling,28968.192,3600.0,L2 turbo,,2010-09-14 10:25:24 +0100,2010-09-14 10:44:55 +0100
2010-09-08 10:45:00 +0100,running,4828.032,1500.0,L2 brick run,,2010-09-14 10:45:47 +0100,2010-09-14 10:45:47 +0100
2010-09-09 10:37:00 +0100,cycling,37819.584,5400.0,"Commute + intervals in Hyde Park. Laps 9:26, 8:50, 9:01, 8:33. ",,2010-09-14 10:39:44 +0100,2010-09-14 10:39:44 +0100
2010-09-10 10:35:00 +0100,cycling,115872.7681,14400.0,Long turbo set. L1/L2/L3/L2,,2010-09-14 10:36:02 +0100,2010-09-14 10:36:02 +0100
2010-09-11 10:32:00 +0100,running,3975.0797,1500.0,Brick run,,2010-09-14 10:33:19 +0100,2010-09-14 10:33:19 +0100
2010-09-11 10:34:00 +0100,cycling,104607.3601,14400.0,Half of Big Woody (Little Woody) with a few wrong turns. Only 3 hrs sleep...,,2010-09-14 10:34:46 +0100,2010-09-14 10:34:46 +0100
2010-09-12 10:29:00 +0100,running,18797.1379,7200.0,Long run in Forest of Dean. Very very hilly!,,2010-09-14 10:31:45 +0100,2010-09-14 10:31:45 +0100
2010-09-13 10:23:00 +0100,walking,0.0,18000.0,Gardening!!,,2010-09-14 10:24:11 +0100,2010-09-14 10:24:11 +0100
